what,kind,bundleId,bundleVersion,description,time
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1454396730145
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1454396730145
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1454396730145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396733797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396755414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396755559
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1454396758169
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1454396758198
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1454396758392
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1454396758779
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1454396758922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396759135
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1454396759152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1454396759152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396762404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396767717
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1454396767731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1454396767731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396778725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396783601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1454396785049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1454396785374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1454396785601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1454396785806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1454396786029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396791992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396800857
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1454396800870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1454396800870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396804174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396806285
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454396806417
stopped,bundle,OpenExplorer,1.0.0,"OpenExplorer",1454396806915
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1454396806916
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1454396806921
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1454396806922
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1454396806923
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1454396806923
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1454396806923
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1454396806924
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1454396806924
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.hsqldb.ui",1454396807048
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1454396807055
